YMD,Location,ID,DayorNight,Temperature,Humidity,T_Difference,H_Difference,Tw,Tw_Difference
2022-08-29,1,1708,N,21.187,83.96033333,-0.347666667,3.963666667,19.17413343,0.159279525
2022-08-29,1,1946,D,31.03594445,65.04866667,0.521666667,2.594055556,25.70472874,0.887959989
2022-08-29,1,1946,N,20.43958334,90.55041667,-1.454583334,7.614999998,19.28253109,-0.459104363
2022-08-29,2,66,D,29.86833334,72.12805555,-1.217777778,3.573611111,25.78469229,-0.586521362
2022-08-29,2,66,N,21.56433334,83.239,-0.550666667,0.537666667,19.45486653,-0.464721069
2022-08-29,2,333,D,29.86111111,72.75333333,-1.135,7.360027778,25.88527619,0.115271869
2022-08-29,2,333,N,22.089,81.82866667,-0.511333333,5.433333333,19.78145637,0.22074117
2022-08-29,2,335,D,29.79472222,70.29666667,-1.694305556,6.39625,25.44083656,-0.531229415
2022-08-29,2,335,N,22.40333333,77.94,0.125,1.554666667,19.57601899,0.321675945
2022-08-29,2,380,D,29.10694444,70.15027778,-1.979166667,1.595833333,24.77255887,-1.598654792
2022-08-29,2,380,N,20.3075,80.39833334,-1.243333333,-0.165000002,17.87403732,-1.214484912
2022-08-29,2,407,D,29.34611111,72.1275,-2.124166667,7.787361111,25.2922554,-0.730568007
2022-08-29,2,407,N,20.90333333,88.42266667,-0.564,3.281333333,19.46964566,-0.134299561
2022-08-29,2,515,D,29.29361111,73.81944444,-0.395972222,2.999722222,25.5173663,0.107733402
2022-08-29,2,515,N,21.02066667,84.39066667,-1.892666667,7.771333334,19.07318133,-0.812368202
2022-08-29,2,600,D,29.60833334,67.14583333,-0.754166667,1.4825,24.72494323,-0.463293535
2022-08-29,2,600,N,21.211,82.41966667,-0.050666667,-2.076333333,19.00789714,-0.316355248
2022-08-29,2,746,D,31.82694445,73.58083333,2.0925,4.230555556,27.85873874,2.615744291
2022-08-29,2,746,N,19.89033333,89.523,-1.519,7.882999999,18.61084443,-0.488385392
2022-08-29,2,1076,D,30.015,69.67527778,-1.72,4.7725,25.53820007,-0.806312853
2022-08-29,2,1076,N,22.04066667,81.63033333,-0.579666667,2.695333333,19.71019039,-0.204590313
2022-08-29,2,1708,D,28.87305556,74.67472222,-1.824166667,9.1,25.24356995,-0.275788036
2022-08-29,2,1708,N,21.855,81.334,0.320333334,1.337333333,19.48720099,0.472347079
2022-08-29,2,1723,D,29.93083333,69.74472222,-0.493333333,-0.890416667,25.4734819,-0.58765789
2022-08-29,2,1723,N,21.35366667,86.34666666,-0.465333333,0.355333333,19.6485364,-0.405395674
2022-08-29,2,1946,D,29.86777778,68.40277778,-0.6465,5.948166667,25.18649374,0.369724983
2022-08-29,2,1946,N,21.007,84.94933333,-1.083,4.436,19.13113802,-0.475702162
2022-08-29,3,66,D,28.73416667,73.82305556,-2.351944445,5.268611111,24.98232567,-1.388887985
2022-08-29,3,66,N,21.53666667,81.85766667,-0.578333333,-0.843666667,19.25004156,-0.669546036
2022-08-29,3,333,D,28.98527778,71.60138889,-2.010833333,6.208083334,24.88679519,-0.883209125
2022-08-29,3,333,N,22.28766667,78.376,-0.312666667,1.980666667,19.52298511,-0.03773009
2022-08-29,3,335,D,28.79611111,69.13944444,-2.692916667,5.239027778,24.3396005,-1.63246548
2022-08-29,3,335,N,22.07416667,69.85083333,0.287083334,-3.925416667,18.19186849,-0.245242506
2022-08-29,3,380,D,28.71194445,75.32861111,-2.374166667,6.774166666,25.18462597,-1.186587686
2022-08-29,3,380,N,21.53566667,82.079,-0.579333333,-0.622333334,19.27870589,-0.640881712
2022-08-29,3,407,D,29.49305556,69.73722222,-1.977222222,5.397083333,25.05579161,-0.967031805
2022-08-29,3,407,N,20.70966667,87.539,-0.757666667,2.397666666,19.17103797,-0.432907245
2022-08-29,3,515,D,28.79888889,71.93861111,-0.890694445,1.118888889,24.76539917,-0.644233724
2022-08-29,3,515,N,21.85333333,80.28633333,-1.06,3.667,19.35614217,-0.52940736
2022-08-29,3,600,D,29.79138889,71.28861111,-0.571111111,5.625277778,25.5519561,0.363719331
2022-08-29,3,600,N,20.81666667,86.68733333,-0.445,2.191333333,19.1649451,-0.159307284
2022-08-29,3,746,D,28.41222222,78.0175,-1.322222223,8.667222222,25.30863766,0.065643217
2022-08-29,3,746,N,21.24333334,85.226,-0.166,3.586,19.40027267,0.301042844
2022-08-29,3,1076,D,29.60222222,70.94022222,-2.132777778,6.037444445,25.34993764,-0.99457529
2022-08-29,3,1076,N,21.661,83.29966667,-0.959333333,4.364666667,19.55881854,-0.355962161
2022-08-29,3,1708,D,28.48361111,69.30416667,-2.213611111,3.729444445,24.06969983,-1.44965815
2022-08-29,3,1708,N,21.63133333,76.875,0.096666667,-3.121666667,18.69756889,-0.317285021
2022-08-29,3,1723,D,29.4275,70.14222222,-0.996666667,-0.492916667,25.06396612,-0.997173669
2022-08-29,3,1723,N,21.38266667,83.721,-0.436333333,-2.270333333,19.34027311,-0.713658957
2022-08-29,3,1946,D,29.77861111,69.70694445,-0.735666667,7.252333334,25.30221809,0.485449333
2022-08-29,3,1946,N,21.50866667,86.02833333,-0.581333333,5.515,19.75919632,0.152356149
2022-08-30,1,407,D,29.81388889,76.68583333,-0.276944445,5.436666666,26.35902599,0.562560854
2022-08-30,1,407,N,22.24133333,100,-0.560666667,1.756333333,22.26739087,-0.338944731
2022-08-30,1,515,D,30.26472222,70.06444445,1.122777778,1.003611111,25.80637061,1.186640282
2022-08-30,1,515,N,22.11966667,99.904,-0.711333334,7.022666667,22.13273183,0.205695476
2022-08-30,1,600,D,29.35555556,70.25305556,-0.130277778,-0.022777778,25.00991492,-0.124609756
2022-08-30,1,600,N,22.846,95.30333333,-0.324666667,1.463,22.26249151,-0.130036357
2022-08-30,1,746,D,29.21416667,72.42722222,-0.393611111,2.228333333,25.18287759,-0.035901661
2022-08-30,1,746,N,22.12766667,99.85466667,-0.664666667,4.179333334,22.13403129,-0.123928885
2022-08-30,1,1708,D,30.01166667,68.63583333,0.699722222,1.679722222,25.37485982,0.922313838
2022-08-30,1,1708,N,22.24566667,97.12166667,-0.209,1.861,21.90006132,0.033432829
2022-08-30,1,1946,D,29.4725,71.04111111,0.0225,5.509444445,25.21974528,0.87648713
2022-08-30,1,1946,N,22.54066667,98.46433333,-0.342666667,-0.476,22.37094958,-0.403841538
2022-08-30,2,66,D,28.57472222,73.52305556,-1.307777778,2.583611111,24.78321692,-0.829028298
2022-08-30,2,66,N,22.213,96.72166667,-0.211,-2.656,21.81553289,-0.554501392
2022-08-30,2,333,D,28.90333333,74.11444445,-1.029444445,7.355277778,25.1864239,0.191992976
2022-08-30,2,333,N,22.08433333,98.307,-0.212333333,2.691333333,21.89156197,0.134944316
2022-08-30,2,335,D,28.83388889,71.51861111,-1.4675,5.386944444,24.72090747,-0.513186689
2022-08-30,2,335,N,22.15633333,96.40333334,-0.012,1.768666667,21.71805625,0.217056741
2022-08-30,2,380,D,28.37222222,68.71027778,-1.510277778,-2.229166664,23.87331114,-1.738934078
2022-08-30,2,380,N,22.675,91.75833333,-0.32166667,-7.591666667,21.63340501,-1.309830832
2022-08-30,2,407,D,28.20916667,75.06555556,-1.881666667,3.816388889,24.65035316,-1.146111971
2022-08-30,2,407,N,22.39766667,99.58533333,-0.404333333,1.341666667,22.37338246,-0.232953141
2022-08-30,2,515,D,28.9475,71.79833334,-0.194444444,2.7375,24.86871797,0.248987645
2022-08-30,2,515,N,22.598,93.985,-0.233,1.103666667,21.8438151,-0.083221261
2022-08-30,2,600,D,28.80777778,69.52805556,-0.678055556,-0.747777778,24.38527967,-0.749245008
2022-08-30,2,600,N,22.487,96.36233333,-0.683666667,2.522,22.04228945,-0.350238415
2022-08-30,2,746,D,28.82444445,71.4975,-0.783333333,1.298611111,24.68559349,-0.533185762
2022-08-30,2,746,N,22.35966667,98.42966667,-0.432666667,2.754333333,22.18439614,-0.073564038
2022-08-30,2,1076,D,29.05277778,70.49527778,-1.200833333,3.491666667,24.76373658,-0.558568968
2022-08-30,2,1076,N,22.68233334,95.96433333,-0.172333333,1.227333333,22.18637019,-0.01056936
2022-08-30,2,1708,D,28.12833334,73.73111111,-1.183611111,6.775,24.38926868,-0.063277303
2022-08-30,2,1708,N,22.46,95.764,0.005333333,0.503333333,21.9379688,0.071340315
2022-08-30,2,1723,D,28.92277778,72.27638889,-0.323333333,-0.649444445,24.89148838,-0.406237918
2022-08-30,2,1723,N,22.49966667,98.79666666,-0.302333333,0.297666667,22.37268607,-0.26323628
2022-08-30,2,1946,D,28.64722222,71.39888889,-0.802777778,5.867222222,24.51651111,0.173252954
2022-08-30,2,1946,N,22.60666667,94.45366667,-0.276666667,-4.486666667,21.91591264,-0.858878479
2022-08-30,3,66,D,27.95694445,74.32277778,-1.925555556,3.383333333,24.31916562,-1.293079594
2022-08-30,3,66,N,22.17666667,95.539,-0.247333333,-3.838666667,21.62515279,-0.744881496
2022-08-30,3,333,D,28.32666667,71.98416667,-1.606111111,5.225,24.3198551,-0.674575823
2022-08-30,3,333,N,22.20333333,95.77366667,-0.093333333,0.158,21.68414335,-0.072474302
2022-08-30,3,335,D,28.08666667,69.41416667,-2.214722222,3.2825,23.71840727,-1.515686891
2022-08-30,3,335,N,22.30833333,86.81416667,-0.300833333,-7.1475,20.6307161,-1.223730081
2022-08-30,3,380,D,27.96916667,76.29777778,-1.913333334,5.358333336,24.62094315,-0.991302066
2022-08-30,3,380,N,22.013,96.98166667,-0.411,-2.395999999,21.64964448,-0.720389804
2022-08-30,3,407,D,28.2,78.51133333,-1.731,6.896666666,25.12365928,-0.565565168
2022-08-30,3,407,N,22.163,99.59166667,-0.639,1.348,22.13822624,-0.468109362
2022-08-30,3,515,D,28.26111111,71.37916667,-0.880833334,2.318333334,24.15675187,-0.462978455
2022-08-30,3,515,N,22.091,97.32766667,-0.74,4.446333333,21.77198112,-0.155055232
2022-08-30,3,600,D,28.53222222,75.84694445,-0.953611111,5.571111111,25.08464229,-0.049882387
2022-08-30,3,600,N,22.38333334,98.521,-0.787333333,4.680666667,22.21860238,-0.17392548
2022-08-30,3,746,D,28.48361111,74.65527778,-1.124166667,4.456388889,24.84369435,-0.375084903
2022-08-30,3,746,N,22.13466667,99.361,-0.657666667,3.685666667,22.07913638,-0.178823804
2022-08-30,3,1076,D,28.98861111,70.76888889,-1.265,3.765277778,24.74375551,-0.57855004
2022-08-30,3,1076,N,22.167,99.09766667,-0.687666667,4.360666667,22.07711743,-0.119822115
2022-08-30,3,1708,D,28.03138889,69.08555556,-1.280555556,2.129444445,23.59540576,-0.857140222
2022-08-30,3,1708,N,21.96333333,96.94266667,-0.491333333,1.682,21.59616732,-0.270461171
2022-08-30,3,1723,D,28.59638889,73.9375,-0.649722222,1.011666667,24.82902957,-0.468696732
2022-08-30,3,1723,N,22.35333333,97.949,-0.448666667,-0.55,22.11686524,-0.519057114
2022-08-30,3,1946,D,28.54888889,74.90777778,-0.901111111,9.37611111,24.94016217,0.596904022
2022-08-30,3,1946,N,22.58166667,98.97533333,-0.301666667,0.035,22.47865398,-0.296137139
2022-08-31,1,407,D,23.56466667,68.33466667,0.041666667,4.610333333,19.31949137,0.65864629
2022-08-31,1,407,N,19.07766667,95.74433333,-0.547333333,4.616666667,18.57839302,0.024628841
2022-08-31,1,515,D,23.05972222,70.29083333,0.814166667,4.36,19.10739698,1.336782189
2022-08-31,1,515,N,18.88366667,95.10933333,-0.476,3.185333333,18.30468,-0.082891675
2022-08-31,1,600,D,22.64555556,67.38388889,0.058888889,0.361388889,18.32341797,0.098370084
2022-08-31,1,600,N,19.622,92.53333333,-0.246333333,0.929666666,18.72701768,-0.127960056
2022-08-31,1,746,D,22.0325,72.29527778,-0.608333333,2.010555555,18.43097855,-0.31000396
2022-08-31,1,746,N,18.83933333,94.96,-0.669666667,3.075333333,18.24360187,-0.291025805
2022-08-31,1,1708,D,22.61166667,66.66805556,0.3975,3.013055556,18.21150879,0.784670879
2022-08-31,1,1708,N,18.88466667,93.925,-0.242666667,1.604666667,18.1615498,-0.046197965
2022-08-31,1,1946,D,22.92138889,67.75333333,0.1225,5.973333333,18.63200997,0.943663888
2022-08-31,1,1946,N,19.274,93.211,-0.384,-0.029333333,18.46423556,-0.388668355
2022-08-31,2,66,D,21.28944445,70.24166667,-1.111666667,0.701111111,17.44736644,-0.951735363
2022-08-31,2,66,N,18.74,95.05366667,-0.201,-1.743666667,18.1537491,-0.412453497
2022-08-31,2,333,D,21.82416667,72.03583333,-0.655555556,5.656388889,18.20702401,0.166218767
2022-08-31,2,333,N,18.78066667,95.61233333,-0.160333333,2.637,18.2617835,0.160864236
2022-08-31,2,335,D,21.62722222,69.65138889,-1.079722222,4.396388889,17.70538505,-0.389496919
2022-08-31,2,335,N,18.84766667,93.661,-0.017666667,1.459333334,18.09142194,0.159322192
2022-08-31,2,380,D,22.33625,61.93916667,-1.108333335,-1.576666666,17.36839362,-1.215544268
2022-08-31,2,407,D,21.4,71.57777778,-1.758611111,5.290277778,17.75302919,-0.913980431
2022-08-31,2,407,N,19.24333333,93.99,-0.381666667,2.862333333,18.5294553,-0.024308888
2022-08-31,2,515,D,21.96583333,68.92277778,-0.279722222,2.991944444,17.92777696,0.157162169
2022-08-31,2,515,N,19.183,91.10733333,-0.176666667,-0.816666667,18.11294113,-0.274630543
2022-08-31,2,600,D,21.97111111,67.315,-0.615555556,0.2925,17.69911923,-0.525928657
2022-08-31,2,600,N,19.41833333,93.26533333,-0.45,1.661666667,18.61416724,-0.240810493
2022-08-31,2,746,D,21.73916667,69.28277778,-0.901666667,-1.001944444,17.77265096,-0.968331548
2022-08-31,2,746,N,19.12933333,93.61466667,-0.379666667,1.73,18.36845687,-0.166170798
2022-08-31,2,1076,D,20.75277778,76.64055556,-0.737777778,-3.637222222,17.81446323,-1.16958725
2022-08-31,2,1076,N,19.37866667,92.58433333,-0.200666667,-0.097,18.4879776,-0.20915976
2022-08-31,2,1708,D,21.19083334,70.10555556,-1.023333334,6.450555556,17.35775237,-0.069085539
2022-08-31,2,1708,N,19.05866667,92.97866666,-0.068666667,0.658333333,18.21677925,0.009031477
2022-08-31,2,1723,D,22.175,68.54333333,-0.001388889,-1.501111111,18.06633083,-0.195015468
2022-08-31,2,1723,N,19.43733333,92.93966667,-0.164,-0.394,18.5918961,-0.210277352
2022-08-31,2,1946,D,21.86861111,68.64111111,-0.930277778,6.861111111,17.79835728,0.110011193
2022-08-31,2,1946,N,19.27766667,90.43433333,-0.380333333,-2.806,18.12721933,-0.725684583
2022-08-31,3,66,D,21.17694445,72.82111111,-1.224166667,3.280555556,17.69690718,-0.702194621
2022-08-31,3,66,N,18.70166667,94.55533334,-0.239333333,-2.242,18.05500557,-0.511197026
2022-08-31,3,333,D,21.35055556,68.50361111,-1.129166667,2.124166667,17.30113776,-0.739667486
2022-08-31,3,333,N,18.90833333,93.071,-0.032666667,0.095666667,18.0792811,-0.021638157
2022-08-31,3,335,D,21.07527778,67.50888889,-1.631666667,2.253888889,16.93836237,-1.1565196
2022-08-31,3,335,N,18.71,85.56866667,-0.155333333,-6.633,16.97429291,-0.957806833
2022-08-31,3,380,D,21.07138889,75.32444444,-1.329722223,5.783888889,17.92863311,-0.470468688
2022-08-31,3,380,N,18.648,94.902,-0.293,-1.895333334,18.04388748,-0.522315112
2022-08-31,3,407,D,21.40805556,71.03361111,-1.750555556,4.746111111,17.68100654,-0.98600308
2022-08-31,3,407,N,18.99633333,93.61633333,-0.628666667,2.488666667,18.2372977,-0.316466481
2022-08-31,3,515,D,21.44,68.97694444,-0.805555556,3.046111111,17.44511042,-0.325504376
2022-08-31,3,515,N,19.03066667,93.12866667,-0.329,1.204666666,18.20563477,-0.181936906
2022-08-31,3,600,D,21.6525,74.41333333,-0.934166667,7.390833333,18.35108993,0.126042043
2022-08-31,3,600,N,19.10633333,96.46766667,-0.762,4.864,18.69553828,-0.159439457
2022-08-31,3,746,D,21.76916667,74.43361111,-0.871666667,4.148888889,18.47081149,-0.270171024
2022-08-31,3,746,N,19.08233333,94.36333334,-0.426666667,2.478666667,18.40971584,-0.124911829
2022-08-31,3,1076,D,21.25083333,72.2425,-0.735416667,-4.810833334,17.69571597,-1.331633803
2022-08-31,3,1076,N,18.90333333,93.56041667,-0.55125,1.7875,18.13773911,-0.325949682
2022-08-31,3,1708,D,21.175,65.73722222,-1.039166667,2.082222223,16.76729697,-0.659540942
2022-08-31,3,1708,N,18.77966667,92.06666667,-0.347666667,-0.253666667,17.83182019,-0.375927582
2022-08-31,3,1723,D,21.68638889,69.87944445,-0.49,-0.165,17.7904872,-0.470859105
2022-08-31,3,1723,N,19.311,91.986,-0.290333333,-1.347666667,18.34889078,-0.453282676
2022-08-31,3,1946,D,21.705,74.21,-0.755833333,9.788749999,18.35533485,0.629637326
2022-08-31,3,1946,N,19.36833333,93.55433333,-0.289666667,0.314,18.59877171,-0.254132203
2022-09-01,1,407,D,18.6425,61.57583333,0.681388889,2.446111111,13.9702345,0.913314278
2022-09-01,1,407,N,15.583,88.97633333,-0.86,8.588,14.32254586,0.149019996
2022-09-01,1,515,D,18.0775,59.92027778,0.954722222,-0.099444444,13.26237868,0.853146688
2022-09-01,1,515,N,15.90933333,81.85433334,-0.611,2.801666667,13.83004898,-0.262619696
2022-09-01,1,600,D,17.74444444,61.43277778,0.328055556,0.261944444,13.14631365,0.32578024
2022-09-01,1,600,N,15.22166667,85.39966667,-0.751666667,2.546333333,13.55255175,-0.449126943
2022-09-01,1,746,D,17.43888889,63.76722222,-0.495555556,5.082222222,13.13677418,0.166913952
2022-09-01,1,746,N,15.61433333,83.85833333,-0.559666667,3.922666667,13.76984302,-0.094893468
2022-09-01,1,1708,D,17.54222222,60.345,0.265833333,3.010277778,12.83772729,0.608092372
2022-09-01,1,1708,N,15.39733333,85.02566667,-0.607666667,4.46,13.69189164,-0.082931352
2022-09-01,1,1946,D,17.79138889,59.57916667,-0.464166667,5.764444445,12.96717646,0.299282858
2022-09-01,1,1946,N,15.86,81.06633333,-0.560333333,2.321333333,13.68646542,-0.275290879
2022-09-01,2,66,D,16.48361111,62.47916667,-0.794444445,1.083055555,12.12667104,-0.594871212
2022-09-01,2,66,N,15.59033333,85.69133334,0.080333333,-2.971333333,13.95469074,-0.261976359
2022-09-01,2,333,D,16.96555556,65.48916667,-0.965833333,7.484444444,12.92138478,0.026580773
2022-09-01,2,333,N,15.56166667,86.615,-0.444333333,5.567666667,14.03106007,0.201878797
2022-09-01,2,335,D,16.86222222,61.48805556,-0.534166667,4.5725,12.35622821,0.068733828
2022-09-01,2,335,N,15.88766667,81.993,-0.021666667,2.096333333,13.82500033,0.21894083
2022-09-01,2,380,D,16.47527778,57.49611111,-0.802777777,-3.9,11.54149795,-1.180044306
2022-09-01,2,407,D,16.515,64.05805556,-1.446111111,4.928333333,12.33859197,-0.718328256
2022-09-01,2,407,N,16.163,81.97133333,-0.28,1.583,14.08587735,-0.087648512
2022-09-01,2,515,D,17.03638889,62.58166667,-0.086388889,2.561944445,12.64098695,0.231754955
2022-09-01,2,515,N,15.996,80.98366667,-0.524333333,1.931,13.81287244,-0.279796242
2022-09-01,2,600,D,16.86916667,60.78861111,-0.547222222,-0.382222222,12.27876762,-0.541765792
2022-09-01,2,600,N,15.90633333,81.357,-0.067,-1.496333333,13.7656471,-0.236031589
2022-09-01,2,746,D,16.61055556,63.03111111,-1.323888889,4.346111111,12.29977876,-0.670081464
2022-09-01,2,746,N,15.77066667,82.04433333,-0.403333333,2.108666667,13.707222,-0.157514493
2022-09-01,2,1076,D,17.05666667,61.27805556,-0.545833333,1.8925,12.50495806,-0.26084818
2022-09-01,2,1076,N,16.064,82.29,-0.457333333,1.366333333,14.02691832,-0.283891449
2022-09-01,2,1708,D,16.22472222,63.9325,-1.051666667,6.597777778,12.059865,-0.169769918
2022-09-01,2,1708,N,15.99066667,83.22566667,-0.014333333,2.66,14.06032261,0.28549961
2022-09-01,2,1723,D,17.18472222,61.34083334,-0.307222222,-0.914722222,12.62372515,-0.381539005
2022-09-01,2,1723,N,16.25966667,81.84666667,-0.149666667,-0.614666667,14.16436372,-0.211940941
2022-09-01,2,1946,D,16.78888889,62.93861111,-1.466666667,9.123888889,12.46158624,-0.206307367
2022-09-01,2,1946,N,16.02533333,79.92566667,-0.395,1.180666667,13.71773446,-0.244021844
2022-09-01,3,66,D,16.30305556,62.58055556,-0.975,1.184444444,11.97567692,-0.745865342
2022-09-01,3,66,N,15.69,83.50666667,0.18,-5.156,13.80481813,-0.411848966
2022-09-01,3,333,D,16.46611111,60.53166667,-1.465277778,2.526944444,11.88763033,-1.007173683
2022-09-01,3,333,N,15.84666667,82.679,-0.159333334,1.631666667,13.86231084,0.03312956
2022-09-01,3,335,D,16.37638889,61.73027778,-1.02,4.814722222,11.94922432,-0.338270058
2022-09-01,3,335,N,15.16333333,69.18833334,0.0325,-4.190833334,11.69162275,-0.443547992
2022-09-01,3,380,D,16.07722222,64.76027778,-1.200833333,3.364166666,12.01982804,-0.701714217
2022-09-01,3,380,N,15.65366667,84.99933333,0.143666665,-3.663333333,13.93838282,-0.278284274
2022-09-01,3,407,D,16.39888889,62.30416667,-1.562222222,3.174444445,12.02931505,-1.027605169
2022-09-01,3,407,N,16.10866667,80.56933333,-0.334333333,0.181,13.87269361,-0.300832255
2022-09-01,3,515,D,16.50722222,61.31055555,-0.615555556,1.290833333,12.01385018,-0.395381809
2022-09-01,3,515,N,16.55233333,78.14733333,0.032,-0.905333333,14.01934267,-0.073326013
2022-09-01,3,600,D,16.86638889,67.91888889,-0.55,6.748055556,13.11479058,0.294257162
2022-09-01,3,600,N,15.329,87.618,-0.644333333,4.764666667,13.91238461,-0.089294078
2022-09-01,3,746,D,16.89833333,64.25222222,-1.036111111,5.567222222,12.70328474,-0.266575487
2022-09-01,3,746,N,16.28833333,81.00033333,0.114333334,1.064666667,14.0938367,0.22910021
2022-09-01,3,1076,D,17.0925,61.13361111,-0.51,1.748055556,12.51838473,-0.247421506
2022-09-01,3,1076,N,15.953,82.417,-0.568333333,1.493333333,13.93259197,-0.3782178
2022-09-01,3,1708,D,16.21638889,58.34916667,-1.06,1.014444445,11.40865258,-0.820982337
2022-09-01,3,1708,N,15.91866667,78.852,-0.086333333,-1.713666667,13.49718552,-0.277637479
2022-09-01,3,1723,D,16.83388889,62.71416667,-0.658055556,0.458611111,12.46847872,-0.536785442
2022-09-01,3,1723,N,16.34566667,79.11566667,-0.063666667,-3.345666667,13.93173133,-0.444573326
2022-09-01,3,1946,D,16.84833333,64.28277778,-1.407222222,10.46805556,12.67236246,0.004468855
2022-09-01,3,1946,N,16.352,81.47333333,-0.068333333,2.728333333,14.20744477,0.245688475
2022-09-02,1,407,D,24.59194444,59.39444444,-0.165833333,2.931944444,19.01459116,0.277912966
2022-09-02,1,407,N,13.61666667,84.71633333,-1.142666667,8.214333333,11.81674187,-0.222895623
2022-09-02,1,515,D,25.06972222,56.905,2.319444445,-3.773333333,19.07684461,1.544559447
2022-09-02,1,515,N,14.325,76.81833333,-2.306666667,7.657499999,11.68291222,-1.328930351
2022-09-02,1,600,D,23.47055556,63.57833333,-0.633333334,2.431111111,18.55696264,-0.258263476
2022-09-02,1,600,N,11.995,88.58866667,-1.905,6.683666667,10.65763645,-1.166064905
2022-09-02,1,746,D,24.7125,60.39694444,0.708055556,3.147777778,19.26733435,1.089653183
2022-09-02,1,746,N,13.335,82.27133333,-0.594,3.384666667,11.30208635,-0.186873068
2022-09-02,1,1708,D,24.45916667,58.27388889,0.354166667,2.715277778,18.75334643,0.729256251
2022-09-02,1,1708,N,14.90533333,75.012,-0.526666667,4.315333333,12.04964072,-0.014717923
2022-09-02,1,1946,D,24.2875,58.96,0.839722223,3.616944445,18.6549985,1.250351262
2022-09-02,1,1946,N,12.824,83.52866667,-2.341333333,8.961666667,10.94362214,-1.270778193
2022-09-02,2,66,D,23.34444445,62.58722222,-1.400277778,4.096666667,18.33496255,-0.697712162
2022-09-02,2,66,N,13.45766667,80.515,-0.618666667,-0.295333333,11.24349083,-0.624977332
2022-09-02,2,333,D,23.35305556,63.2825,-0.9275,7.182222222,18.46082587,0.202337656
2022-09-02,2,333,N,13.994,80.451,-0.592333333,6.164666667,11.7543282,0.107704281
2022-09-02,2,335,D,23.2125,60.79833333,-1.666111111,5.790277778,17.98488732,-0.629958644
2022-09-02,2,335,N,14.444,76.10933333,0.375333333,1.056333334,11.71314056,0.484599531
2022-09-02,2,380,D,22.40944444,59.67527778,-2.335277777,1.184722223,17.09776985,-1.93490486
2022-09-02,2,380,N,15.84583334,70.34916667,-0.979166667,-4.872499999,12.39188961,-1.447862417
2022-09-02,2,407,D,22.47833333,64.02333333,-2.279444445,7.560833333,17.75991218,-0.976766016
2022-09-02,2,407,N,14.40666667,78.938,-0.352666666,2.436,11.98656003,-0.053077456
2022-09-02,2,515,D,23.34972222,62.10416667,0.599444445,1.425833333,18.29258559,0.760300426
2022-09-02,2,515,N,14.26233333,76.09733333,-1.859666667,6.325333333,11.54918656,-1.061704202
2022-09-02,2,600,D,22.59944444,62.90638889,-1.504444445,1.759166667,17.68611006,-1.129116057
2022-09-02,2,600,N,14.09333333,80.49766667,0.193333333,-1.407333333,11.85634066,0.032639304
2022-09-02,2,746,D,23.02388889,63.03388889,-0.980555556,5.784722222,18.11092578,-0.066755383
2022-09-02,2,746,N,12.51933333,85.29666667,-1.409666667,6.41,10.83612712,-0.652832297
2022-09-02,2,1076,D,23.23666667,61.34916667,-1.746944444,3.709722222,18.07600928,-1.013652577
2022-09-02,2,1076,N,14.689,78.22066667,-0.58,2.111666667,12.17759672,-0.322045599
2022-09-02,2,1708,D,22.32111111,64.23222222,-1.783888889,8.673611111,17.63976517,-0.384325008
2022-09-02,2,1708,N,15.914,71.77033334,0.482,1.073666667,12.65030977,0.585951122
2022-09-02,2,1723,D,23.44916667,60.12805556,-0.350833334,-1.211666667,18.08997477,-0.476415506
2022-09-02,2,1723,N,14.54333333,77.807,-0.627333333,0.481333333,11.99468252,-0.543838499
2022-09-02,2,1946,D,22.93638889,62.64222222,-0.511388889,7.299166667,17.9766841,0.57203686
2022-09-02,2,1946,N,13.99433334,78.98333333,-1.171,4.416333333,11.59255864,-0.621841698
2022-09-02,3,66,D,21.99916667,64.10277778,-2.745555556,5.612222222,17.326347,-1.706327719
2022-09-02,3,66,N,13.75533333,77.60733334,-0.321,-3.203,11.22918803,-0.63928013
2022-09-02,3,333,D,22.31666667,61.63333333,-1.963888889,5.533055556,17.29541888,-0.963069332
2022-09-02,3,333,N,14.33633333,76.85866667,-0.25,2.572333333,11.69092818,0.044304259
2022-09-02,3,335,D,22.26638889,62.61555556,-2.612222222,7.607499999,17.39280149,-1.222044469
2022-09-02,3,335,N,15.88166667,68.44833333,0.182222222,-3.157777778,12.23416173,-0.140628189
2022-09-02,3,380,D,21.93444444,66.48388889,-2.810277778,7.993333335,17.58353427,-1.449140448
2022-09-02,3,380,N,13.80033333,79.68366667,-0.276000001,-1.126666667,11.49709051,-0.371377652
2022-09-02,3,407,D,22.52333333,62.055,-2.234444445,5.5925,17.52734379,-1.209334401
2022-09-02,3,407,N,14.337,77.95033333,-0.422333333,1.448333333,11.80739575,-0.232241739
2022-09-02,3,515,D,22.40666667,61.05388889,-0.343611111,0.375555556,17.2940671,-0.238218071
2022-09-02,3,515,N,15.47766667,72.209,-0.644333333,2.437,12.27143475,-0.339456008
2022-09-02,3,600,D,22.58222222,68.51277778,-1.521666667,7.365555556,18.44030976,-0.374916356
2022-09-02,3,600,N,13.12966667,86.788,-0.770333333,4.883,11.59688561,-0.226815754
2022-09-02,3,746,D,22.61138889,66.04972222,-1.393055556,8.800555556,18.15088109,-0.026800075
